UncompMagX;UncompMagY;UncompMagZ;UncompAccX;UncompAccY;UncompAccZ;UncompGyroX;UncompGyroY;UncompGyroZ;Temperature;Pressure
+00,100;-00,225;-00,182;-17,8530;+05,9000;-08,1370;+01,078485;+03,768210;-00,580333;+031,90;+101,18
+00,105;-00,227;-00,175;-19,0300;+07,1990;-06,6300;+00,768764;+03,316018;-00,449629;+031,90;+101,17
+00,108;-00,226;-00,174;-19,3690;+07,6530;-04,3530;+00,388988;+02,725674;-00,233318;+031,90;+101,17
+00,111;-00,228;-00,170;-19,4960;+07,1730;-02,9130;-00,031488;+02,012123;+00,080356;+031,90;+101,16
+00,111;-00,227;-00,168;-21,3100;+06,3230;-03,5580;-00,308771;+01,392202;+00,433821;+031,90;+101,17
+00,111;-00,229;-00,170;-23,0710;+05,1750;-04,0710;-00,343417;+00,979638;+00,730085;+031,90;+101,17
+00,109;-00,226;-00,169;-22,6060;+02,4270;-01,9920;-00,262233;+00,630185;+00,919335;+031,90;+101,17
+00,108;-00,232;-00,170;-20,7330;-00,5050;+00,7590;-00,173893;+00,124253;+00,923003;+031,90;+101,17
+00,107;-00,227;-00,170;-19,1500;-02,3960;+00,9230;-00,090091;-00,447462;+00,732200;+031,90;+101,17
+00,103;-00,229;-00,169;-20,2100;-06,8450;+18,3880;-00,864061;-01,316648;+00,038758;+031,90;+101,16
+00,103;-00,229;-00,175;-09,8480;-05,9710;-15,8640;-00,736272;-02,729430;+00,137703;+031,90;+101,17
+00,100;-00,229;-00,179;+23,1350;-09,5540;-14,4490;-01,096850;-02,434851;-00,090829;+031,90;+101,19
+00,097;-00,226;-00,180;+02,8220;-11,4860;-08,3540;-00,942834;-05,012607;-00,472795;+031,90;+101,17
+00,095;-00,227;-00,190;-21,1360;+07,9490;-07,2350;-01,133405;-03,986179;-00,561993;+031,90;+101,16
+00,093;-00,224;-00,193;-11,9200;+16,7800;-30,9530;-00,866382;-03,005619;-00,216476;+031,90;+101,17
+00,090;-00,224;-00,196;-09,0480;+17,6880;-23,5080;-00,096737;-02,187502;+00,313336;+031,90;+101,17
+00,087;-00,223;-00,200;-01,4160;+04,4450;-07,6480;+00,367615;-01,882235;+00,532067;+031,90;+101,17
+00,084;-00,225;-00,199;+01,9160;-09,0800;-03,9270;+00,548573;-02,224788;+00,174253;+031,90;+101,17
+00,081;-00,224;-00,197;-03,8030;-10,0960;-08,8780;+00,182124;-02,431855;+00,015931;+031,90;+101,17
+00,078;-00,225;-00,199;-07,5040;-02,5800;-15,9990;-00,157009;-02,299610;-00,016874;+031,90;+101,16
+00,076;-00,224;-00,202;-05,9100;+01,7000;-14,0150;-00,118903;-01,827484;+00,103653;+031,90;+101,17
+00,073;-00,228;-00,202;-07,9240;-02,8190;-14,8030;-00,284405;-01,603409;+00,089930;+031,90;+101,19
+00,072;-00,221;-00,206;-06,7270;-05,0030;-11,5220;-00,403140;-01,228025;+00,102219;+031,90;+101,18
+00,071;-00,223;-00,206;-03,9090;+01,5270;-11,4910;-00,381007;-01,050285;+00,134636;+031,90;+101,17
+00,069;-00,222;-00,208;-02,8820;+03,7910;-11,8720;-00,305213;-00,882493;+00,134741;+031,90;+101,16
+00,068;-00,225;-00,209;-05,3270;+01,2260;-12,3900;-00,284891;-00,595742;+00,089210;+031,90;+101,17
+00,068;-00,222;-00,209;-04,2460;+00,2400;-11,0830;-00,418501;-00,328537;+00,090732;+031,90;+101,17
+00,067;-00,222;-00,210;-04,2190;+01,9810;-11,8290;-00,348758;-00,130675;+00,076223;+031,90;+101,19
+00,067;-00,222;-00,211;-02,6740;+01,8300;-10,1820;-00,163235;-00,115858;+00,011834;+031,90;+101,17
+00,067;-00,223;-00,209;-02,8690;+00,8870;-10,1450;-00,006931;-00,158955;-00,029831;+031,90;+101,16
+00,066;-00,219;-00,211;-03,7600;+01,1310;-10,6150;+00,145346;-00,113066;-00,069524;+031,90;+101,17
+00,066;-00,224;-00,209;-03,1230;+00,6310;-09,8200;+00,227150;-00,060894;-00,097085;+031,90;+101,16
+00,066;-00,221;-00,211;-03,2650;+00,1040;-09,8600;+00,242538;-00,032665;-00,095034;+031,90;+101,17
+00,066;-00,222;-00,210;-03,3320;+00,0490;-09,7320;+00,278201;+00,002402;-00,091419;+031,90;+101,16
+00,066;-00,223;-00,209;-02,9700;-00,2990;-09,2290;+00,296352;+00,013323;-00,083926;+031,90;+101,17
+00,067;-00,223;-00,207;-02,9320;-00,1180;-09,2430;+00,288275;+00,006847;-00,069463;+031,90;+101,18
+00,067;-00,223;-00,208;-03,0500;-00,0500;-09,3990;+00,273460;+00,040829;-00,063264;+031,90;+101,17
+00,068;-00,224;-00,206;-03,0970;+00,0320;-09,4470;+00,250173;+00,102047;-00,059551;+031,90;+101,17
+00,067;-00,224;-00,206;-02,8650;-00,0120;-09,4630;+00,242835;+00,131686;-00,060842;+031,90;+101,17
+00,068;-00,225;-00,206;-03,2890;+00,3960;-09,9960;+00,369604;+00,099439;-00,075971;+031,90;+101,17
+00,069;-00,223;-00,207;-02,9000;-00,2200;-09,2490;+00,412323;+00,094605;-00,099751;+031,90;+101,17
+00,067;-00,226;-00,206;-02,8160;-00,3230;-09,0550;+00,414250;+00,077126;-00,107736;+031,90;+101,16
+00,069;-00,226;-00,203;-02,7390;-00,5160;-08,9190;+00,385857;+00,065825;-00,105786;+031,90;+101,17
+00,070;-00,226;-00,201;-02,5520;-00,4910;-08,6690;+00,330625;+00,046636;-00,097176;+031,90;+101,17
+00,069;-00,224;-00,204;-02,4460;-00,7540;-08,7380;+00,257782;+00,024577;-00,079807;+031,90;+101,17
+00,069;-00,226;-00,202;-02,7120;-00,3520;-09,0530;+00,242208;-00,008777;-00,061512;+031,90;+101,19
+00,070;-00,227;-00,202;-02,6970;-00,6670;-08,8360;+00,195150;-00,018186;-00,055142;+031,90;+101,17
+00,070;-00,228;-00,200;-02,7720;-00,5920;-08,8960;+00,122708;+00,002543;-00,039959;+031,90;+101,17
+00,070;-00,227;-00,204;-02,5770;-00,6450;-08,8190;+00,029705;+00,005312;-00,018123;+031,90;+101,17
+00,068;-00,225;-00,200;-02,8690;-00,5830;-09,0040;-00,032782;+00,020514;-00,002153;+031,90;+101,17
+00,069;-00,228;-00,201;-02,8990;-00,7290;-08,9820;-00,071637;+00,039550;+00,003738;+031,90;+101,17
+00,070;-00,228;-00,201;-02,5540;-00,6940;-08,7030;-00,129915;+00,032819;+00,016382;+031,90;+101,18
+00,069;-00,225;-00,199;-02,4080;-00,5260;-08,7470;-00,189091;+00,003283;+00,035866;+031,90;+101,17
+00,070;-00,228;-00,199;-02,5590;-00,4480;-08,8640;-00,236343;-00,023576;+00,043960;+031,90;+101,17
+00,069;-00,226;-00,202;-02,6140;-00,3880;-08,8130;-00,282511;-00,070443;+00,050021;+031,90;+101,17
+00,068;-00,226;-00,203;-02,7400;-01,4420;-08,6130;-00,324547;-00,057752;+00,057115;+031,90;+101,16
+00,069;-00,224;-00,202;-03,1080;+00,1560;-09,5390;-00,301556;-00,064178;+00,047829;+031,90;+101,17
+00,068;-00,226;-00,204;-02,4030;-00,2660;-08,9910;-00,292809;-00,085248;+00,037137;+031,90;+101,17
+00,067;-00,224;-00,205;-02,7460;-00,1280;-09,1910;-00,283767;-00,123151;+00,040838;+031,90;+101,17
+00,068;-00,227;-00,204;-02,9180;-00,1600;-09,2460;-00,276278;-00,128375;+00,033479;+031,90;+101,17
+00,067;-00,223;-00,204;-02,8700;-00,1690;-09,1130;-00,276856;-00,131693;+00,029746;+031,90;+101,17
+00,068;-00,225;-00,207;-02,9840;-00,0850;-09,3380;-00,279953;-00,139479;+00,032715;+031,90;+101,16
+00,067;-00,224;-00,205;-03,1350;-00,0110;-09,4010;-00,266784;-00,117084;+00,029008;+031,90;+101,17
+00,066;-00,225;-00,207;-02,8580;-00,0710;-09,1550;-00,264608;-00,106468;+00,035085;+031,90;+101,16
+00,066;-00,224;-00,210;-03,0070;-00,0140;-09,1490;-00,263680;-00,111155;+00,041417;+031,90;+101,16
+00,066;-00,222;-00,209;-02,8780;-00,0780;-09,0510;-00,277127;-00,122250;+00,042464;+031,90;+101,17
+00,066;-00,221;-00,212;-02,7560;+00,0930;-08,9160;-00,310200;-00,164511;+00,045585;+031,90;+101,17
+00,066;-00,224;-00,209;-02,2720;-00,3900;-08,3620;-00,377274;-00,270120;+00,059390;+031,90;+101,17
+00,065;-00,221;-00,212;-02,7020;-00,9800;-08,4490;-00,385370;-00,348184;+00,108880;+031,90;+101,17
+00,063;-00,222;-00,213;-03,1670;+00,3920;-09,5670;-00,316366;-00,328440;+00,128825;+031,90;+101,17
+00,064;-00,222;-00,212;-03,2430;+00,1600;-09,6380;-00,260758;-00,290940;+00,103314;+031,90;+101,17
+00,063;-00,221;-00,213;-03,1660;+00,6870;-09,7590;-00,170870;-00,320583;+00,088830;+031,90;+101,17
+00,064;-00,220;-00,216;-03,1830;+00,3380;-09,5180;-00,123814;-00,328236;+00,062233;+031,90;+101,17
+00,062;-00,220;-00,212;-03,3970;+00,3450;-09,4780;-00,086630;-00,324420;+00,044508;+031,90;+101,17
+00,061;-00,219;-00,216;-03,4030;+00,2440;-09,3040;-00,078430;-00,284132;+00,026048;+031,90;+101,17
+00,061;-00,221;-00,216;-03,1200;+00,2290;-09,0920;-00,074867;-00,264846;+00,018819;+031,90;+101,17
+00,061;-00,218;-00,216;-03,0330;+00,1110;-09,0690;-00,073917;-00,291901;+00,020752;+031,90;+101,17
+00,059;-00,220;-00,213;-02,7410;-00,0260;-08,8240;-00,084058;-00,334905;+00,039416;+031,90;+101,16
+00,059;-00,219;-00,217;-02,7160;+00,1680;-08,9640;-00,086109;-00,396009;+00,068309;+031,90;+101,18
+00,059;-00,219;-00,218;-03,4550;+00,1590;-09,0850;-00,076542;-00,466490;+00,079749;+031,90;+101,17
+00,058;-00,217;-00,218;-03,4890;+00,4510;-09,1710;-00,088141;-00,475487;+00,088800;+031,90;+101,17
+00,057;-00,222;-00,215;-03,2660;+00,3190;-09,0480;-00,112764;-00,509147;+00,090839;+031,90;+101,16
+00,056;-00,220;-00,220;-03,5160;+00,4390;-09,0810;-00,147738;-00,551209;+00,079054;+031,90;+101,16
+00,056;-00,219;-00,218;-03,5970;+00,3650;-09,1990;-00,195423;-00,573044;+00,066783;+031,90;+101,17
+00,054;-00,220;-00,220;-04,0060;+00,3660;-09,1730;-00,191285;-00,601079;+00,058540;+031,90;+101,17
+00,053;-00,220;-00,219;-04,0400;+00,4350;-09,2550;-00,182195;-00,620392;+00,046046;+031,90;+101,17
+00,053;-00,220;-00,220;-03,9960;+00,4460;-09,2410;-00,196474;-00,641696;+00,022634;+031,90;+101,17
+00,051;-00,221;-00,217;-04,0820;+00,3940;-09,3030;-00,176795;-00,729725;+00,009563;+031,90;+101,17
+00,051;-00,218;-00,221;-02,7740;+00,5620;-08,9400;-00,112379;-00,935001;+00,005017;+031,90;+101,17
+00,050;-00,220;-00,220;-03,2470;+00,7690;-08,8900;-00,107026;-00,968654;-00,025118;+031,90;+101,16
+00,049;-00,218;-00,221;-03,5760;+00,5370;-08,8800;-00,080623;-01,226523;-00,023238;+031,90;+101,16
+00,046;-00,218;-00,220;-03,7310;+00,3980;-09,0820;-00,069077;-01,690897;-00,030181;+031,90;+101,17
+00,044;-00,219;-00,224;-03,2910;+00,2360;-08,8000;+00,041265;-02,153010;-00,015680;+031,90;+101,16
+00,041;-00,219;-00,224;-03,7320;-00,1500;-08,8780;-00,017792;-02,703686;+00,006804;+031,90;+101,17
+00,038;-00,219;-00,229;-03,4570;+00,2730;-09,2360;-00,185730;-03,231857;+00,049376;+031,90;+101,17
+00,033;-00,219;-00,224;-03,7140;+00,0690;-09,3220;-00,400068;-03,998683;+00,081268;+031,90;+101,17
+00,027;-00,217;-00,225;-01,9080;+00,5320;-09,1910;+00,037573;-04,876011;+00,199162;+031,90;+101,17
+00,019;-00,217;-00,227;-05,2290;+01,1570;-12,5830;+00,113819;-05,889189;+00,174380;+031,90;+101,17
+00,013;-00,217;-00,227;-06,0100;+01,6810;-15,0900;+00,371330;-06,906203;+00,130622;+031,90;+101,17
+00,001;-00,218;-00,225;-08,0270;+01,0960;-15,2460;-00,243931;-07,317412;+00,001932;+031,90;+101,17
-00,007;-00,219;-00,228;-08,1550;+01,6480;-19,3910;-00,480939;-07,308335;-00,127177;+031,90;+101,18
-00,017;-00,216;-00,220;-07,4100;+05,2570;-22,6000;-00,201060;-06,103516;-00,555712;+031,90;+101,17
-00,022;-00,217;-00,222;-05,2190;+02,6430;-15,6120;+00,191676;-05,977655;-00,957173;+031,90;+101,16
-00,029;-00,218;-00,216;-00,4300;+03,2300;-16,1370;-00,434326;-05,370614;-01,304847;+031,90;+101,17
-00,031;-00,217;-00,217;+03,9190;+05,5130;-08,5290;-00,530102;-06,145622;-01,268713;+031,90;+101,16
-00,038;-00,217;-00,212;-41,6960;+01,4170;-32,5230;+00,412813;-04,389964;+00,773096;+031,90;+101,18
-00,043;-00,217;-00,211;-09,9770;+05,8030;-32,3220;-00,109825;-00,884413;+01,922188;+031,90;+101,18
-00,049;-00,215;-00,210;-01,2050;+03,1060;-22,0470;-00,007427;-00,231036;+02,042776;+031,90;+101,17
-00,052;-00,211;-00,211;+01,5910;+01,3280;-12,2230;-00,333971;+00,136741;+02,353146;+031,90;+101,16
-00,057;-00,210;-00,212;+01,5990;-00,3870;-08,3440;-00,573561;-00,106524;+02,468620;+031,90;+101,16
-00,061;-00,208;-00,213;-00,8420;-02,0460;-09,7590;-00,753081;-00,074223;+02,375667;+031,90;+101,17
-00,067;-00,205;-00,215;-02,4940;-02,7080;-11,6280;-00,834877;+00,167441;+02,145862;+031,90;+101,17
-00,071;-00,202;-00,217;-03,0880;-03,4130;-12,3690;-00,939138;+00,471979;+01,891219;+031,90;+101,17
-00,072;-00,198;-00,219;-03,1180;-04,0120;-11,4660;-01,073586;+00,833751;+01,623232;+031,90;+101,16
-00,074;-00,197;-00,224;-02,6330;-04,7360;-09,9770;-01,197045;+01,104610;+01,328350;+031,90;+101,18
-00,076;-00,194;-00,225;-02,5300;-05,0040;-08,9230;-01,253147;+01,352765;+00,993221;+031,90;+101,19
-00,074;-00,187;-00,231;-02,6650;-04,9010;-08,8060;-01,186916;+01,560313;+00,621415;+031,90;+101,17
-00,071;-00,190;-00,234;-03,0560;-05,0700;-09,1470;-01,074763;+01,786141;+00,229598;+031,90;+101,17
-00,071;-00,182;-00,239;-03,5380;-05,3880;-09,4740;-01,026496;+02,077165;-00,144026;+031,90;+101,16
-00,066;-00,184;-00,243;-03,4590;-05,4250;-09,1400;-01,054484;+02,321731;-00,483012;+031,90;+101,17
-00,064;-00,182;-00,246;-03,3640;-04,7630;-08,7390;-01,091027;+02,495743;-00,764262;+031,90;+101,16
-00,056;-00,182;-00,248;-03,8290;-03,4350;-09,2180;-01,034449;+02,661943;-00,951179;+031,90;+101,16
-00,051;-00,181;-00,254;-04,1140;-01,9920;-09,0740;-00,899757;+02,892274;-01,019794;+031,90;+101,17
-00,043;-00,180;-00,258;-03,8120;-01,1340;-08,3830;-00,733702;+03,066930;-00,948814;+031,90;+101,17
-00,038;-00,177;-00,261;-04,0780;-00,8780;-08,0640;-00,578309;+03,194810;-00,809922;+031,90;+101,16
-00,029;-00,180;-00,263;-04,2490;-01,0630;-08,0530;-00,452139;+03,313922;-00,662018;+031,90;+101,18
-00,025;-00,177;-00,267;-04,4290;-01,4340;-07,8100;-00,316417;+03,431670;-00,543065;+031,90;+101,17
-00,016;-00,178;-00,269;-04,7770;-02,1740;-07,5350;-00,185149;+03,535980;-00,454599;+031,90;+101,17
-00,009;-00,176;-00,270;-05,1050;-02,7710;-07,5000;-00,043681;+03,589447;-00,423931;+031,90;+101,16
-00,001;-00,177;-00,270;-05,5160;-03,1730;-07,3470;+00,135814;+03,629997;-00,459810;+031,90;+101,17
+00,003;-00,177;-00,270;-05,7440;-03,7580;-06,7190;+00,325742;+03,642620;-00,536863;+031,90;+101,18
+00,013;-00,177;-00,270;-06,2960;-04,4700;-06,8550;+00,447634;+03,628020;-00,656634;+031,90;+101,17
+00,019;-00,178;-00,269;-06,8660;-04,9570;-07,2970;+00,535118;+03,647072;-00,829275;+031,90;+101,18
+00,029;-00,179;-00,268;-06,9230;-05,1480;-07,0270;+00,594424;+03,689516;-01,029818;+031,90;+101,17
+00,036;-00,179;-00,269;-06,8920;-04,8580;-06,5210;+00,643913;+03,701720;-01,238564;+031,90;+101,17
+00,047;-00,181;-00,265;-06,6020;-04,2300;-06,1470;+00,716597;+03,646071;-01,437928;+031,90;+101,17
+00,053;-00,180;-00,264;-06,6560;-03,3470;-06,8950;+00,801579;+03,538460;-01,593474;+031,90;+101,17
+00,064;-00,181;-00,258;-07,5090;-02,1010;-09,0680;+00,928179;+03,491635;-01,694050;+031,90;+101,17
+00,071;-00,180;-00,258;-08,2950;+00,8370;-10,0760;+01,139452;+03,617375;-01,765365;+031,90;+101,17
+00,082;-00,184;-00,252;-07,9910;+03,4570;-10,1690;+01,301765;+03,702164;-01,586090;+031,90;+101,17
+00,087;-00,183;-00,249;-07,7320;+05,8110;-09,6690;+01,378380;+03,750465;-01,186925;+031,90;+101,16
+00,097;-00,186;-00,242;-07,3430;+07,0200;-09,9650;+01,405026;+03,715042;-00,642318;+031,90;+101,17
+00,102;-00,184;-00,240;-08,0880;+07,0520;-11,2950;+01,402151;+03,761530;-00,082158;+031,90;+101,17
+00,108;-00,191;-00,230;-08,7960;+05,6480;-11,7180;+01,406112;+03,867060;+00,366416;+031,90;+101,17
+00,113;-00,189;-00,228;-09,3060;+03,5360;-11,1390;+01,403350;+03,947977;+00,640808;+031,90;+101,17
+00,115;-00,195;-00,218;-09,9510;+01,5570;-10,5660;+01,407286;+03,960160;+00,697486;+031,90;+101,18
+00,120;-00,194;-00,214;-10,5700;+00,4830;-10,0830;+01,414161;+03,912034;+00,593354;+031,90;+101,17
+00,124;-00,199;-00,207;-11,1300;+00,5560;-09,3600;+01,440352;+03,782744;+00,418509;+031,90;+101,16
+00,127;-00,201;-00,201;-11,7880;+01,0300;-08,0630;+01,441896;+03,565556;+00,228113;+031,90;+101,17
+00,130;-00,201;-00,196;-12,2740;+02,0510;-06,2900;+01,415208;+03,208258;+00,059286;+031,90;+101,16
+00,133;-00,200;-00,191;-13,6920;+03,1630;-05,9810;+01,331112;+02,767045;-00,052391;+031,90;+101,17
+00,138;-00,205;-00,185;-15,5000;+03,7690;-06,0700;+01,089579;+02,456536;-00,088025;+031,90;+101,17
+00,137;-00,202;-00,180;-16,6360;+04,7600;-05,1600;+00,762642;+02,154768;-00,032104;+031,90;+101,18
+00,141;-00,206;-00,177;-18,2680;+05,3370;-04,8500;+00,470465;+01,830471;+00,137153;+031,90;+101,17
+00,141;-00,204;-00,172;-19,2390;+05,0980;-03,0340;+00,213753;+01,586620;+00,326342;+031,90;+101,17
+00,141;-00,208;-00,170;-18,5910;+04,1360;+00,3470;+00,043024;+01,124673;+00,506667;+031,90;+101,17
+00,142;-00,205;-00,170;-18,7920;+03,0540;+01,1000;-00,039333;+00,550875;+00,646746;+031,90;+101,16
+00,140;-00,209;-00,170;-19,6860;+01,9270;+00,1810;+00,002039;+00,127699;+00,679341;+031,90;+101,17
+00,139;-00,208;-00,169;-19,1430;+01,5460;+00,7140;+00,108739;-00,220110;+00,642133;+031,90;+101,16
+00,138;-00,208;-00,169;-17,5300;+01,4610;+01,4220;+00,140665;-00,642241;+00,615777;+031,90;+101,17
+00,137;-00,209;-00,172;-04,6040;-09,1910;+14,2960;-01,449852;-01,806660;-00,385090;+031,90;+101,16
+00,134;-00,210;-00,175;-08,3900;+00,4760;-13,4410;-01,554572;-02,180612;+00,546780;+031,90;+101,17
+00,132;-00,208;-00,182;+27,7250;-01,9660;-14,2320;-00,614373;-02,883062;-00,179376;+031,90;+101,18
+00,128;-00,208;-00,186;+06,5310;-06,2820;-08,9820;+00,076563;-05,703533;-00,485931;+031,90;+101,17
+00,124;-00,207;-00,194;-29,3750;+01,6040;-09,4320;-00,796453;-04,590149;-00,371051;+031,90;+101,17
+00,121;-00,205;-00,200;-17,9750;+05,8230;-37,0610;-01,025901;-02,697694;+00,018879;+031,90;+101,18
+00,119;-00,206;-00,202;-11,2670;+07,4080;-26,8030;-00,296430;-01,637660;-00,075967;+031,90;+101,19
+00,117;-00,203;-00,204;+02,2810;+06,6730;-02,9650;+00,222061;-01,610678;-00,014662;+031,90;+101,17
+00,115;-00,202;-00,208;+01,5680;+01,1560;-07,8290;+00,274324;-02,051147;+00,061413;+031,90;+101,17
+00,111;-00,204;-00,208;-03,6900;-02,1200;-10,5030;+00,251399;-02,143723;+00,104770;+031,90;+101,17
+00,109;-00,204;-00,209;-08,0060;-04,3520;-14,2840;-00,119416;-01,810910;+00,175132;+031,90;+101,18
+00,108;-00,207;-00,208;-08,6540;-03,3220;-14,6740;-00,259919;-01,211719;+00,107385;+031,90;+101,17
+00,106;-00,204;-00,214;-05,1530;-01,5820;-12,2600;-00,400302;-00,863979;+00,134436;+031,90;+101,18
+00,105;-00,203;-00,213;-04,8290;-01,4470;-12,4290;-00,632429;-00,675874;+00,155602;+031,90;+101,17
+00,103;-00,204;-00,217;-04,4440;-00,5750;-10,8810;-00,698934;-00,447366;+00,160126;+031,90;+101,17
+00,104;-00,204;-00,216;-03,4840;+00,8010;-10,8050;-00,769784;-00,318107;+00,167013;+031,90;+101,17
+00,102;-00,201;-00,219;-03,6090;+00,7370;-10,9520;-00,704606;-00,204716;+00,160435;+031,90;+101,17
+00,101;-00,201;-00,220;-04,0550;+00,1970;-10,6050;-00,678237;-00,066474;+00,142342;+031,90;+101,17
+00,102;-00,200;-00,222;-03,0470;+00,6630;-10,1200;-00,635502;+00,017829;+00,120408;+031,90;+101,17
+00,102;-00,199;-00,223;-02,4740;+02,3000;-10,4760;-00,435784;-00,009765;+00,079708;+031,90;+101,17
+00,100;-00,198;-00,224;-02,8860;+02,9600;-10,5870;-00,179673;+00,011178;+00,018659;+031,90;+101,17
+00,102;-00,202;-00,225;-02,4350;+01,6100;-09,7120;+00,010090;-00,008892;-00,030718;+031,90;+101,17
+00,101;-00,198;-00,224;-02,8650;+00,6680;-09,8000;+00,104254;-00,025588;-00,053646;+031,90;+101,17
+00,102;-00,201;-00,223;-02,9650;+00,5560;-09,7590;+00,148021;+00,016596;-00,063644;+031,90;+101,16
+00,101;-00,199;-00,224;-02,6110;+00,1600;-09,1730;+00,166094;+00,015564;-00,070081;+031,90;+101,17
+00,102;-00,202;-00,221;-02,5390;-00,6090;-08,9300;+00,129108;-00,013082;-00,064061;+031,90;+101,16
+00,101;-00,198;-00,223;-02,7300;-00,5390;-09,0120;+00,075766;-00,017278;-00,046477;+031,90;+101,17
+00,102;-00,201;-00,221;-02,0400;-00,1730;-08,2290;+00,042651;-00,043831;-00,040926;+031,90;+101,17
+00,102;-00,199;-00,222;-01,6920;-00,4820;-08,0170;-00,008065;-00,160253;-00,029988;+031,90;+101,17
+00,101;-00,199;-00,223;-02,6420;-00,1590;-09,0690;-00,027894;-00,225755;-00,018158;+031,90;+101,18
+00,100;-00,198;-00,223;-03,0510;+00,4950;-09,4440;-00,015512;-00,199241;-00,022466;+031,90;+101,17
+00,100;-00,201;-00,223;-02,6600;+00,5670;-09,4160;+00,064729;-00,200942;-00,049066;+031,90;+101,16
+00,100;-00,200;-00,226;-02,2520;+00,4960;-08,9060;+00,110566;-00,235433;-00,067471;+031,90;+101,18
+00,100;-00,201;-00,222;-02,2310;+00,0550;-08,7930;+00,147896;-00,308302;-00,078017;+031,90;+101,17
+00,100;-00,200;-00,223;-02,7410;+00,2250;-09,3440;+00,177070;-00,359671;-00,078995;+031,90;+101,16
+00,100;-00,202;-00,222;-03,1830;+00,0630;-09,4450;+00,163665;-00,345024;-00,079309;+031,90;+101,17
+00,100;-00,199;-00,225;-03,0390;-00,3390;-09,2590;+00,129269;-00,311868;-00,076624;+031,90;+101,18
+00,099;-00,202;-00,222;-03,1400;-00,0960;-09,4680;+00,093257;-00,268201;-00,058599;+031,90;+101,16
+00,099;-00,199;-00,223;-02,5130;-00,1330;-08,7010;+00,065675;-00,285707;-00,052664;+031,90;+101,17
+00,099;-00,203;-00,223;-02,7420;-00,2300;-09,1430;+00,050399;-00,326729;-00,033241;+031,90;+101,17
+00,097;-00,201;-00,223;-03,1920;+00,0830;-09,3340;+00,040442;-00,309999;-00,022063;+031,90;+101,17
+00,097;-00,202;-00,223;-03,1870;+00,0330;-09,2460;+00,038484;-00,282738;-00,022549;+031,90;+101,17
+00,098;-00,200;-00,224;-02,9690;+00,0460;-09,2340;+00,033879;-00,289280;-00,020659;+031,90;+101,17
+00,097;-00,200;-00,224;-02,9930;+00,0130;-09,0310;+00,021779;-00,296040;-00,016246;+031,90;+101,17
+00,097;-00,200;-00,227;-03,0300;-00,0370;-09,0980;+00,005632;-00,301594;-00,007544;+031,90;+101,17
+00,096;-00,201;-00,222;-03,1800;+00,0900;-09,2930;+00,008449;-00,288135;+00,002297;+031,90;+101,17
+00,095;-00,199;-00,226;-03,1950;-00,0290;-09,1430;+00,005980;-00,282881;+00,004951;+031,90;+101,16
+00,096;-00,201;-00,225;-03,5520;+00,1660;-09,4580;+00,003492;-00,241541;+00,010633;+031,90;+101,18
+00,096;-00,200;-00,225;-03,5910;+00,0070;-09,3430;-00,009346;-00,185415;+00,001843;+031,90;+101,17
+00,095;-00,202;-00,225;-03,0940;-00,0060;-09,0490;-00,025690;-00,180477;-00,008286;+031,90;+101,17
+00,094;-00,199;-00,225;-02,6530;-00,1810;-08,6170;-00,032128;-00,245764;+00,009530;+031,90;+101,17
+00,094;-00,202;-00,225;-02,9840;+00,0940;-09,0310;-00,018026;-00,317068;+00,025749;+031,90;+101,17
+00,094;-00,199;-00,227;-03,1950;+00,1090;-09,1150;-00,003992;-00,338588;+00,023944;+031,90;+101,17
+00,094;-00,202;-00,225;-03,1610;-00,0780;-08,9420;+00,006785;-00,350743;+00,030607;+031,90;+101,16
+00,092;-00,200;-00,226;-03,4600;+00,0100;-09,1940;+00,026163;-00,354913;+00,035910;+031,90;+101,17
+00,092;-00,200;-00,225;-03,7040;-00,2840;-09,0520;+00,024505;-00,313606;+00,038504;+031,90;+101,17
+00,091;-00,202;-00,230;-03,6770;+00,2340;-09,2580;+00,028132;-00,265090;+00,031968;+031,90;+101,17
+00,091;-00,202;-00,225;-03,1500;-00,0360;-08,9360;+00,048069;-00,275140;+00,028606;+031,90;+101,17
+00,089;-00,201;-00,228;-03,1800;+00,0270;-08,8470;+00,056457;-00,314324;+00,029106;+031,90;+101,17
+00,091;-00,203;-00,227;-03,4600;+00,0820;-09,0130;+00,056407;-00,325805;+00,026082;+031,90;+101,17
+00,090;-00,202;-00,229;-03,6360;+00,0450;-09,0390;+00,046289;-00,320504;+00,019076;+031,90;+101,18
+00,089;-00,202;-00,226;-03,4330;+00,1490;-08,9680;+00,048400;-00,336714;+00,018081;+031,90;+101,18
+00,089;-00,200;-00,229;-03,5190;+00,1680;-08,9320;+00,037714;-00,342862;+00,018585;+031,90;+101,16
+00,089;-00,202;-00,226;-03,5650;+00,1300;-09,0450;+00,007570;-00,357276;+00,014448;+031,90;+101,17
+00,087;-00,199;-00,229;-03,7110;+00,0740;-08,9950;-00,026031;-00,387707;+00,007101;+031,90;+101,17
+00,087;-00,201;-00,228;-03,8060;+00,0360;-08,9590;-00,043843;-00,425310;-00,000429;+031,90;+101,17
+00,086;-00,201;-00,228;-03,6900;+00,0620;-08,8980;-00,096496;-00,479963;+00,009642;+031,90;+101,17
+00,085;-00,202;-00,230;-03,9690;+00,0670;-08,9190;-00,171516;-00,504676;+00,002735;+031,90;+101,17
